array_size,comparisons,time
21000,28,0
21000,28,0.001
21000,28,0
21000,25,0
21000,30,0
21000,30,0
21000,28,0
21000,28,0
21000,28,0
21000,25,0
21000,28,0
21000,30,0
21000,23,0
21000,28,0
21000,28,0
21000,28,0
21000,30,0
21000,25,0
21000,30,0.001
21000,30,0
21000,21,0
21000,28,0
21000,30,0
21000,28,0
21000,28,0
21000,30,0
21000,30,0
21000,27,0
21000,30,0
21000,30,0
21000,27,0
21000,28,0.001
21000,30,0
21000,13,0
21000,28,0
21000,28,0
21000,25,0
21000,28,0
21000,28,0
21000,30,0
21000,28,0
21000,27,0
21000,30,0
21000,25,0
21000,28,0
21000,28,0
21000,28,0
21000,28,0
21000,28,0
21000,30,0
21000,25,0
21000,30,0
21000,29,0
21000,19,0
21000,21,0.003
21000,30,0
21000,28,0.001
21000,30,0
21000,30,0
21000,27,0
22000,28,0
22000,30,0
22000,30,0
22000,28,0
22000,27,0
22000,30,0
22000,28,0
22000,21,0
22000,28,0.002
22000,28,0
22000,28,0
22000,29,0
22000,27,0.004
22000,28,0
22000,30,0
22000,30,0.001
22000,29,0
22000,28,0
22000,21,0
22000,29,0
22000,30,0
22000,30,0.001
22000,30,0
22000,30,0
22000,28,0
22000,30,0
22000,29,0
22000,25,0
22000,30,0
22000,28,0
22000,30,0
22000,30,0
22000,30,0.001
22000,28,0
22000,25,0
22000,19,0
22000,30,0
22000,30,0
22000,25,0
22000,28,0
22000,28,0
22000,30,0
22000,27,0
22000,30,0
22000,28,0
22000,27,0
22000,23,0
22000,28,0
22000,30,0
22000,29,0
22000,28,0
22000,30,0
22000,30,0
22000,28,0.001
22000,28,0
22000,25,0
22000,28,0
22000,25,0
22000,25,0.001
22000,28,0
22000,28,0
22000,28,0.001
22000,28,0
22000,30,0
22000,29,0
22000,30,0
22000,29,0.001
22000,23,0
22000,25,0
22000,28,0
22000,27,0
22000,28,0
22000,29,0
22000,29,0
22000,30,0
22000,30,0.004
22000,28,0
22000,25,0
22000,27,0
22000,23,0
22000,27,0
22000,28,0
22000,30,0
22000,30,0
22000,28,0
22000,25,0
22000,30,0
22000,28,0.001
22000,28,0
22000,28,0
22000,27,0
22000,29,0
22000,30,0
22000,30,0
22000,30,0
22000,30,0
22000,30,0
22000,27,0
23000,30,0.001
23000,23,0
23000,28,0
23000,27,0
23000,28,0
23000,28,0
23000,28,0
23000,30,0
23000,29,0
23000,27,0
23000,28,0
23000,30,0
23000,30,0
23000,30,0
23000,28,0.001
23000,28,0
23000,25,0
23000,27,0
23000,27,0
23000,25,0.001
23000,25,0
23000,28,0.001
23000,30,0
23000,30,0
23000,28,0
23000,29,0
23000,30,0
23000,28,0
23000,30,0
23000,25,0
23000,27,0
23000,25,0
23000,28,0
23000,25,0
23000,27,0
23000,23,0
23000,27,0
23000,27,0
23000,30,0
23000,30,0
23000,28,0
23000,28,0
23000,28,0
23000,30,0
23000,28,0
23000,19,0
23000,25,0.001
23000,25,0
23000,30,0
23000,30,0
23000,30,0
23000,30,0
23000,27,0
23000,27,0
23000,28,0
23000,30,0
23000,30,0
23000,28,0
23000,30,0.001
23000,27,0
23000,30,0
23000,30,0.001
23000,13,0
23000,25,0
23000,28,0
23000,29,0
23000,27,0
23000,28,0
23000,29,0
23000,25,0
23000,30,0
23000,29,0
23000,27,0
23000,30,0.001
23000,30,0.002
23000,28,0
23000,30,0
23000,30,0
23000,30,0
23000,25,0
23000,23,0
23000,30,0
23000,28,0
23000,28,0
23000,30,0
23000,30,0
23000,30,0
23000,28,0
23000,25,0
23000,30,0
23000,30,0
23000,30,0
23000,19,0
23000,30,0
23000,30,0
23000,29,0
23000,21,0
23000,29,0
23000,23,0
24000,30,0
24000,30,0
24000,28,0
24000,27,0
24000,30,0
24000,29,0
24000,28,0
24000,30,0.001
24000,28,0
24000,28,0
24000,27,0
24000,25,0
24000,29,0
24000,30,0
24000,30,0
24000,30,0
24000,29,0
24000,28,0
24000,23,0
24000,28,0
24000,28,0
24000,30,0
24000,30,0
24000,30,0
24000,30,0
24000,30,0
24000,28,0
24000,30,0
24000,27,0
24000,30,0
24000,27,0
24000,29,0.001
24000,28,0
24000,30,0
24000,29,0
24000,23,0
24000,28,0
24000,30,0
24000,21,0
24000,29,0.001
24000,28,0
24000,28,0
24000,27,0
24000,27,0
24000,29,0
24000,30,0
24000,25,0
24000,25,0
24000,23,0
24000,30,0
24000,25,0
24000,30,0
24000,30,0
24000,23,0
24000,30,0
24000,28,0
24000,30,0
24000,30,0
24000,30,0
24000,21,0
24000,28,0
24000,30,0
24000,28,0
24000,30,0
24000,25,0
24000,30,0
24000,28,0
24000,30,0
24000,29,0
24000,29,0.001
24000,28,0
24000,25,0
24000,30,0
24000,25,0
24000,30,0
24000,30,0
24000,29,0
24000,28,0
24000,27,0
24000,30,0
24000,28,0
24000,17,0
24000,29,0
24000,30,0
24000,28,0
24000,28,0
24000,21,0
24000,30,0.001
24000,23,0
24000,30,0
24000,29,0
24000,29,0
24000,25,0
24000,23,0
24000,30,0
24000,30,0
24000,30,0
24000,28,0
24000,30,0
25000,30,0
25000,28,0
25000,30,0
25000,30,0
25000,30,0
25000,28,0
25000,30,0
24000,30,0
25000,28,0
25000,25,0
25000,30,0
25000,21,0
25000,30,0
25000,23,0
25000,28,0
25000,27,0
25000,30,0
25000,21,0
25000,25,0
25000,30,0
25000,28,0
25000,28,0
25000,30,0
25000,30,0
25000,28,0
25000,29,0
25000,29,0
25000,30,0
25000,21,0
25000,28,0
25000,28,0
25000,25,0
25000,28,0.002
25000,27,0
25000,30,0
25000,30,0
25000,30,0.001
25000,28,0
25000,29,0
25000,27,0
25000,28,0
25000,30,0
25000,27,0
25000,23,0
25000,28,0
25000,30,0
25000,29,0
25000,28,0
25000,27,0
25000,25,0
25000,25,0
25000,28,0
25000,30,0
25000,30,0
25000,28,0
25000,29,0.001
25000,30,0.001
25000,17,0
25000,28,0
25000,29,0
25000,30,0
25000,30,0
25000,30,0
25000,30,0
25000,27,0
25000,28,0
25000,30,0.001
25000,25,0
25000,30,0
25000,21,0
25000,28,0
25000,19,0
25000,29,0
25000,30,0
25000,25,0
25000,30,0
25000,27,0
25000,27,0
25000,29,0
25000,30,0
25000,29,0
25000,30,0
26000,28,0
25000,30,0
25000,30,0
25000,28,0
26000,30,0
25000,27,0
25000,27,0
25000,30,0
25000,30,0
25000,27,0
25000,30,0
25000,28,0
26000,27,0
25000,30,0
25000,27,0
25000,30,0
25000,28,0
25000,29,0.002
26000,30,0
25000,28,0.217
26000,27,0
26000,30,0
26000,30,0
26000,29,0
26000,19,0
25000,21,0
25000,30,0
26000,23,0
25000,28,0
26000,30,0
26000,23,0
26000,27,0
26000,28,0
26000,30,0
26000,29,0
26000,25,0
26000,27,0.001
26000,30,0
26000,27,0
26000,27,0
26000,25,0
26000,21,0
26000,29,0
26000,30,0
26000,30,0
26000,28,0
26000,30,0
26000,27,0
26000,29,0
26000,30,0
26000,27,0
26000,28,0
26000,30,0
26000,30,0
26000,25,0
26000,30,0
26000,29,0
26000,27,0
26000,29,0
26000,27,0
26000,25,0
26000,29,0
26000,28,0
26000,30,0
26000,29,0
26000,30,0
26000,30,0
26000,27,0
26000,28,0
26000,29,0
26000,21,0
26000,30,0
26000,30,0
26000,28,0
26000,30,0.001
26000,13,0
26000,28,0
26000,28,0
26000,27,0
26000,30,0
26000,30,0
26000,27,0
26000,29,0
26000,19,0
26000,28,0.002
26000,28,0.001
26000,30,0
26000,30,0
26000,30,0
26000,27,0
26000,30,0
26000,27,0.001
26000,23,0
26000,30,0
26000,25,0
26000,30,0.001
26000,28,0
26000,30,0
26000,29,0
26000,30,0.001
26000,27,0
26000,30,0
26000,30,0.001
26000,28,0
26000,29,0
26000,30,0
26000,27,0
26000,27,0
26000,29,0
26000,28,0
26000,30,0
26000,28,0
26000,23,0.001
26000,23,0
26000,29,0
26000,29,0
26000,27,0
26000,29,0
26000,30,0
26000,27,0.001
27000,23,0
27000,30,0
27000,28,0
27000,29,0
27000,30,0.001
27000,25,0
27000,28,0
27000,30,0.001
27000,28,0
27000,30,0
27000,27,0
27000,30,0
27000,30,0
27000,30,0
27000,29,0
27000,29,0
27000,30,0
27000,29,0
27000,29,0
27000,28,0
27000,30,0
27000,30,0
27000,25,0
27000,27,0
27000,27,0
27000,30,0
27000,29,0
27000,27,0
27000,28,0
27000,27,0
27000,30,0
27000,30,0
27000,30,0
27000,29,0
27000,30,0.001
27000,30,0
27000,29,0
27000,30,0.001
27000,30,0
27000,30,0.001
27000,30,0
27000,30,0
27000,17,0
27000,29,0
27000,29,0
27000,21,0
27000,30,0
27000,25,0
27000,25,0
27000,29,0
27000,21,0
27000,28,0
27000,21,0
27000,30,0
27000,30,0
27000,30,0
27000,27,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0
27000,28,0
27000,30,0.001
27000,30,0.002
27000,23,0
27000,27,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0.001
27000,27,0
27000,19,0
27000,30,0
27000,21,0
27000,29,0
27000,25,0
27000,30,0
27000,30,0
27000,25,0
27000,28,0
27000,30,0
27000,30,0
27000,29,0
27000,29,0
27000,30,0
27000,29,0.001
27000,30,0
27000,27,0
27000,27,0
27000,27,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0
27000,30,0.001
27000,29,0
27000,25,0
27000,29,0
27000,29,0
28000,30,0
28000,30,0
28000,29,0
28000,29,0
28000,30,0.001
28000,30,0
28000,30,0
28000,30,0
28000,30,0
28000,30,0
28000,30,0
28000,30,0.001
28000,27,0
28000,27,0.001
28000,27,0
28000,30,0
28000,30,0
28000,29,0
28000,28,0
28000,30,0
28000,30,0.001
28000,30,0
28000,25,0
28000,27,0
28000,30,0.006
28000,30,0
28000,30,0
28000,27,0
28000,30,0
28000,28,0
28000,27,0
28000,30,0
28000,30,0
28000,28,0
28000,30,0.001
28000,23,0
28000,30,0
28000,30,0
28000,30,0
28000,29,0
28000,25,0
28000,30,0
28000,30,0
28000,30,0
28000,30,0.002
28000,30,0
28000,28,0
28000,30,0
28000,27,0
28000,25,0
28000,30,0
28000,29,0.001
28000,30,0
28000,30,0.001
28000,30,0
28000,29,0
28000,29,0.001
28000,29,0
28000,30,0
28000,28,0
28000,29,0
28000,30,0
28000,30,0.001
28000,30,0
28000,30,0
28000,30,0
28000,30,0
28000,27,0
28000,30,0.001
28000,30,0
28000,30,0
28000,27,0
28000,30,0
28000,30,0
28000,25,0
28000,21,0
28000,30,0
28000,30,0
28000,30,0.001
28000,29,0
28000,27,0
28000,29,0
28000,29,0.001
28000,25,0
28000,30,0
28000,30,0
28000,30,0
28000,27,0
28000,30,0.001
28000,30,0
28000,27,0
28000,30,0
28000,30,0
28000,27,0
28000,27,0
28000,30,0
28000,30,0.001
28000,28,0
28000,28,0.001
28000,30,0
29000,30,0
29000,30,0
29000,30,0
29000,25,0
29000,30,0
29000,30,0
29000,30,0
29000,23,0
29000,30,0
29000,30,0
29000,30,0
29000,27,0
29000,30,0
29000,30,0
29000,30,0
29000,30,0
29000,30,0
29000,27,0
29000,29,0
29000,25,0
29000,23,0
29000,25,0
29000,30,0
29000,29,0
29000,27,0
29000,29,0
29000,30,0
29000,30,0
29000,27,0
29000,21,0
29000,30,0.001
29000,27,0
29000,29,0
29000,30,0
29000,30,0
29000,25,0
29000,30,0
29000,25,0
29000,30,0.001
29000,29,0
29000,19,0
29000,29,0
29000,28,0
29000,30,0
29000,27,0
29000,30,0
29000,30,0.001
29000,28,0
29000,29,0.001
29000,30,0.002
29000,30,0
29000,30,0
29000,28,0
29000,30,0.001
29000,25,0
29000,27,0
29000,28,0
29000,30,0.001
29000,23,0
29000,30,0.001
29000,30,0.004
29000,29,0
29000,28,0
29000,30,0
29000,30,0
29000,29,0
29000,25,0
29000,30,0
29000,29,0
29000,27,0.001
29000,27,0
29000,27,0
29000,30,0
29000,29,0
29000,30,0
29000,30,0.001
29000,25,0
29000,30,0.001
29000,30,0
29000,25,0
29000,30,0
29000,30,0
29000,30,0
29000,30,0
29000,23,0
29000,30,0
29000,30,0
29000,30,0
29000,25,0
29000,27,0
29000,30,0.001
29000,30,0
29000,29,0
29000,27,0
29000,28,0
29000,30,0
29000,30,0
29000,30,0
29000,30,0
29000,28,0
30000,30,0
30000,30,0
30000,30,0
30000,29,0.001
30000,27,0
30000,30,0
30000,30,0
30000,30,0
30000,29,0
30000,25,0
30000,30,0
30000,30,0.001
30000,19,0
30000,28,0
30000,23,0
30000,23,0.001
30000,30,0
30000,27,0
30000,30,0
30000,29,0
30000,30,0
30000,29,0
30000,29,0
30000,28,0
30000,30,0
30000,27,0
30000,30,0.001
30000,27,0
30000,23,0
30000,29,0
30000,25,0
30000,30,0
30000,30,0
30000,25,0
30000,30,0
30000,30,0.002
30000,29,0.001
30000,30,0.001
30000,28,0
30000,25,0
30000,27,0
30000,29,0
30000,30,0
30000,30,0
30000,30,0
30000,30,0
30000,30,0
30000,30,0
30000,29,0
30000,30,0
30000,23,0
30000,29,0
30000,30,0
30000,30,0
30000,28,0
30000,27,0
30000,30,0
30000,28,0
30000,27,0
30000,30,0
30000,30,0
30000,25,0
30000,25,0
30000,29,0
30000,28,0
30000,30,0
30000,29,0
30000,30,0
30000,25,0
30000,25,0
30000,30,0.001
30000,30,0.001
30000,30,0
30000,30,0
30000,30,0
30000,27,0
30000,30,0.001
30000,29,0
30000,30,0
30000,30,0
30000,28,0.001
30000,30,0
30000,29,0
30000,30,0.001
30000,23,0
30000,30,0
30000,29,0
30000,30,0.001
30000,30,0
30000,30,0
30000,28,0
30000,30,0
30000,30,0
30000,30,0
30000,30,0.001
30000,25,0
30000,25,0
30000,30,0
30000,30,0
30000,27,0.001
31000,30,0
31000,30,0
31000,25,0
31000,27,0
31000,28,0.001
31000,17,0
31000,30,0.001
31000,30,0.001
31000,27,0
31000,23,0
31000,28,0
31000,30,0
31000,30,0
31000,30,0
31000,29,0
31000,25,0
31000,25,0
31000,30,0.004
31000,30,0
31000,29,0.001
31000,30,0
31000,30,0.001
31000,30,0
31000,27,0
31000,30,0
31000,30,0
31000,30,0
31000,29,0
31000,27,0
31000,28,0
31000,30,0
31000,30,0
31000,30,0
31000,28,0
31000,30,0.001
31000,30,0.001
31000,29,0
31000,30,0
31000,30,0
31000,19,0
31000,30,0
31000,29,0.001
31000,25,0
31000,25,0
31000,30,0.001
31000,30,0
31000,27,0
31000,29,0
31000,30,0
31000,30,0.001
31000,30,0.001
31000,29,0
31000,30,0
31000,30,0
31000,30,0.002
31000,23,0
31000,27,0
31000,28,0
31000,30,0
31000,30,0.001
31000,30,0
31000,29,0
31000,30,0
31000,30,0
31000,30,0.001
31000,19,0
31000,30,0
31000,29,0
31000,30,0
31000,25,0
31000,27,0.001
31000,30,0.001
31000,30,0
31000,30,0
31000,30,0
31000,30,0
31000,25,0
31000,30,0
31000,29,0
31000,30,0
31000,27,0
31000,27,0
31000,30,0.001
31000,28,0
31000,30,0
31000,27,0.001
31000,30,0
31000,29,0
31000,23,0
31000,30,0
31000,21,0
31000,30,0
31000,25,0
31000,30,0
31000,30,0
31000,30,0
31000,30,0
31000,30,0
31000,29,0
31000,27,0.001
32000,30,0.001
32000,29,0
32000,29,0
32000,23,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0.001
32000,29,0.002
32000,27,0
32000,27,0
32000,30,0
32000,27,0
32000,30,0
32000,30,0
32000,30,0
32000,25,0
32000,27,0.001
32000,27,0
32000,30,0.001
32000,30,0
32000,29,0
32000,29,0
32000,30,0
32000,30,0.001
32000,19,0
32000,30,0
32000,28,0.001
32000,30,0.001
32000,29,0
32000,30,0.001
32000,25,0
32000,30,0
32000,25,0
32000,30,0
32000,30,0.001
32000,30,0
32000,30,0.001
32000,30,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0.001
32000,29,0
32000,23,0
32000,30,0
32000,30,0.001
32000,30,0.001
32000,29,0.001
32000,30,0.001
32000,30,0
32000,29,0
32000,30,0
32000,29,0
32000,29,0
32000,29,0
32000,30,0
32000,29,0
32000,30,0
32000,27,0.001
32000,25,0.001
32000,27,0
32000,30,0
32000,30,0
32000,30,0.001
32000,25,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0
32000,25,0
32000,30,0
32000,27,0
32000,30,0
32000,30,0
32000,30,0.001
32000,25,0
32000,29,0.001
32000,29,0.001
32000,30,0.001
32000,30,0
32000,30,0.002
32000,30,0
32000,27,0
32000,30,0.001
32000,30,0
32000,27,0
32000,15,0
32000,30,0
32000,29,0
32000,30,0.001
32000,30,0
32000,30,0
32000,30,0
32000,30,0
32000,30,0.001
32000,30,0
32000,30,0
32000,30,0
33000,30,0
33000,30,0
33000,27,0
33000,30,0
33000,29,0.001
33000,27,0
33000,30,0.001
33000,29,0
33000,30,0.001
33000,30,0
33000,30,0.001
33000,30,0.001
33000,23,0
33000,27,0
33000,29,0
33000,29,0.001
33000,21,0
33000,27,0
33000,27,0
33000,30,0
33000,21,0
33000,23,0
33000,30,0.001
33000,30,0
33000,21,0
33000,21,0
33000,30,0
33000,29,0
33000,30,0
33000,23,0
33000,30,0
33000,30,0
33000,30,0.001
33000,30,0
33000,27,0
33000,27,0
33000,30,0
33000,30,0
33000,30,0
33000,30,0
33000,30,0
33000,30,0
33000,27,0
33000,30,0
33000,25,0
33000,27,0
33000,27,0.001
33000,30,0
33000,30,0
33000,30,0
33000,30,0
33000,29,0.001
33000,30,0
33000,29,0
33000,23,0
33000,30,0
33000,29,0
33000,30,0.001
33000,30,0.005
33000,29,0
33000,30,0.001
33000,27,0
33000,29,0
33000,30,0
33000,30,0.001
33000,29,0.001
33000,30,0
33000,23,0
33000,30,0.001
33000,27,0
33000,21,0
33000,30,0.001
33000,30,0.001
33000,30,0
33000,30,0
33000,29,0.001
33000,27,0
33000,30,0.001
33000,30,0.001
33000,25,0.001
33000,30,0
33000,30,0.001
33000,27,0
33000,23,0
33000,30,0
33000,30,0.001
33000,29,0.001
33000,30,0
33000,27,0
33000,29,0
33000,30,0
33000,30,0
33000,25,0.001
33000,30,0
33000,30,0.001
33000,30,0.002
33000,29,0.009
33000,27,0
33000,27,0
33000,27,0
33000,30,0
34000,30,0
34000,25,0
34000,27,0
34000,30,0
34000,23,0
34000,30,0.001
34000,23,0
34000,30,0
34000,30,0.001
34000,27,0
34000,30,0.001
34000,29,0
34000,29,0
34000,30,0.001
34000,23,0
34000,30,0.001
34000,29,0.001
34000,27,0
34000,30,0
34000,30,0
34000,30,0.001
34000,21,0
34000,30,0
34000,30,0
34000,30,0.001
34000,30,0.001
34000,30,0
34000,29,0
34000,30,0.001
34000,30,0
34000,30,0.001
34000,29,0
34000,30,0
34000,29,0.001
34000,30,0.001
34000,30,0.001
34000,30,0
34000,31,0.001
34000,30,0.001
34000,30,0
34000,25,0
34000,29,0.001
34000,29,0.001
34000,30,0
34000,30,0.001
34000,30,0
34000,30,0.001
34000,30,0.001
34000,32,0.001
34000,30,0
34000,30,0.001
34000,30,0.002
34000,25,0
34000,29,0
34000,30,0.001
34000,25,0
34000,30,0
34000,27,0
34000,30,0.001
34000,30,0
34000,30,0
34000,30,0
34000,30,0
34000,32,0.001
34000,30,0
34000,27,0
34000,30,0.001
34000,30,0
34000,30,0
34000,29,0.001
34000,25,0
34000,30,0
34000,29,0
34000,29,0
34000,29,0
34000,30,0
34000,30,0
34000,27,0
34000,25,0
34000,30,0
34000,23,0.001
34000,30,0
01
34000,30,0.001
34000,30,0.001
34000,30,0.001
34000,29,0
34000,30,0.001
34000,29,0
34000,27,0
34000,30,0.001
34000,25,0
34000,30,0.001
34000,27,0
34000,32,0
34000,31,0.001
34000,30,0.001
34000,29,0
34000,30,0.004
34000,30,0
34000,30,0
35000,30,0
35000,29,0
35000,30,0.001
35000,30,0.001
35000,27,0
35000,29,0.001
35000,27,0.001
35000,30,0
35000,27,0.001
35000,32,0.001
35000,29,0
35000,23,0
35000,23,0
35000,32,0.001
35000,30,0.001
35000,29,0
35000,29,0
35000,25,0
35000,30,0
35000,29,0.001
35000,32,0.001
35000,30,0
35000,30,0.001
35000,30,0
35000,31,0.001
35000,30,0
35000,29,0
35000,30,0
35000,29,0.001
35000,21,0
35000,29,0
35000,29,0
35000,29,0
35000,30,0.001
35000,32,0
35000,30,0
35000,32,0
35000,30,0.001
35000,29,0
35000,29,0
35000,30,0.001
35000,30,0
35000,30,0
35000,30,0.001
35000,30,0.001
35000,30,0
35000,30,0.001
35000,30,0.001
35000,32,0.001
35000,27,0.001
35000,30,0.001
35000,29,0.001
35000,29,0
35000,29,0.001
35000,30,0
35000,27,0
35000,30,0.001
35000,23,0
35000,30,0
35000,30,0.001
35000,30,0.001
35000,30,0
35000,30,0
35000,27,0.001
35000,23,0
35000,29,0
35000,30,0.001
35000,32,0.001
35000,30,0
35000,30,0.001
35000,30,0
35000,30,0.001
35000,29,0
35000,15,0
35000,30,0.001
35000,29,0
35000,30,0
35000,27,0.001
35000,25,0
35000,17,0
35000,25,0
35000,27,0
35000,30,0
35000,32,0.001
35000,32,0.001
35000,27,0
35000,30,0.001
35000,32,0.001
35000,30,0.001
35000,30,0.001
35000,29,0
35000,27,0.002
35000,27,0
35000,29,0
35000,29,0.001
35000,23,0
35000,30,0.001
35000,30,0.001
35000,30,0.001
35000,30,0
35000,30,0
36000,30,0.001
36000,25,0
36000,30,0
36000,30,0
36000,32,0.001
36000,30,0
36000,30,0
36000,29,0.001
36000,32,0.001
36000,29,0.001
36000,32,0.001
36000,27,0
36000,30,0.003
36000,32,0.001
36000,30,0.001
36000,29,0.001
36000,30,0.001
36000,32,0.002
36000,30,0
36000,29,0
36000,30,0
36000,30,0
36000,27,0
36000,32,0.001
36000,31,0.001
36000,30,0.001
36000,29,0
36000,27,0.001
36000,30,0.001
36000,29,0
36000,30,0
36000,32,0.001
36000,27,0.001
36000,30,0.001
36000,30,0.001
36000,30,0
36000,30,0
36000,30,0.001
36000,30,0
36000,31,0
36000,27,0
36000,30,0
36000,32,0.001
36000,31,0.001
36000,30,0.001
36000,32,0.001
36000,27,0.001
36000,30,0.001
36000,32,0.001
36000,30,0.001
36000,30,0
36000,30,0.001
36000,30,0.001
36000,29,0
36000,30,0.001
36000,30,0.001
36000,23,0
36000,30,0
36000,27,0
36000,29,0.001
36000,25,0
36000,30,0
36000,30,0
36000,30,0
36000,29,0.001
36000,25,0
36000,30,0
36000,30,0
36000,23,0
36000,30,0
36000,29,0
36000,29,0
36000,30,0.001
36000,30,0.001
36000,32,0
36000,30,0
36000,31,0
36000,32,0.001
36000,30,0.001
36000,23,0
36000,32,0.001
36000,30,0
36000,29,0.001
36000,25,0
36000,23,0
36000,30,0.001
36000,30,0
36000,30,0
36000,30,0.001
36000,30,0
36000,30,0
36000,30,0
36000,25,0
36000,30,0.001
36000,30,0
36000,30,0
36000,30,0
36000,30,0.001
36000,32,0.001
36000,30,0.001
36000,30,0
37000,32,0.001
37000,30,0
37000,30,0.001
37000,32,0.001
37000,30,0
37000,30,0.001
37000,30,0
37000,27,0.001
37000,30,0.001
37000,30,0.001
37000,29,0
37000,29,0
37000,32,0.001
37000,30,0.001
37000,32,0.008
37000,30,0.001
37000,25,0
37000,30,0.001
37000,30,0.001
37000,32,0.001
37000,30,0.001
37000,32,0.001
37000,32,0.001
37000,32,0.001
37000,32,0.001
37000,30,0.001
37000,29,0
37000,27,0
37000,30,0.001
37000,23,0
37000,29,0
37000,30,0.001
37000,31,0.001
37000,29,0.001
37000,30,0.001
37000,30,0.001
37000,31,0.001
37000,30,0
37000,30,0.001
37000,31,0.001
37000,30,0.001
37000,30,0
37000,30,0.001
37000,30,0.001
37000,32,0.001
37000,27,0
37000,30,0.001
37000,30,0.001
37000,32,0
37000,21,0
37000,30,0
37000,27,0
37000,32,0.001
37000,30,0
37000,32,0.001
37000,30,0.001
37000,30,0
37000,30,0.001
37000,30,0
37000,32,0.001
37000,30,0.001
37000,30,0.001
37000,21,0
37000,29,0
37000,30,0.001
37000,30,0.001
37000,30,0.001
37000,29,0.001
37000,27,0.001
37000,30,0.001
37000,29,0.001
37000,29,0
37000,29,0.001
37000,29,0
37000,25,0
37000,30,0.001
37000,29,0
37000,32,0.001
37000,29,0
37000,27,0
37000,32,0.001
37000,30,0
37000,29,0
37000,29,0
37000,32,0.001
37000,30,0.001
37000,32,0.001
37000,30,0.001
37000,29,0.001
37000,32,0
37000,19,0
37000,17,0
37000,27,0.001
37000,30,0.001
37000,27,0
37000,25,0
37000,29,0.001
37000,32,0.001
37000,30,0
37000,30,0.001
37000,32,0.001
38000,30,0.001
38000,32,0.001
38000,30,0
38000,29,0
38000,17,0
38000,23,0
38000,30,0
38000,29,0
38000,30,0.001
38000,30,0
38000,30,0
38000,29,0.001
38000,29,0
38000,25,0
38000,30,0.001
38000,21,0
38000,30,0.001
38000,27,0
38000,30,0
38000,27,0
38000,29,0.001
38000,30,0
38000,32,0.001
38000,25,0
38000,27,0
38000,27,0
38000,30,0.001
38000,30,0.001
38000,30,0.001
38000,29,0
38000,29,0.001
38000,30,0.001
38000,30,0.001
38000,30,0
38000,30,0
38000,32,0.001
38000,29,0
38000,30,0.001
38000,30,0.001
38000,29,0
38000,30,0.001
38000,25,0
38000,25,0
38000,30,0
38000,32,0.001
38000,31,0
38000,30,0.001
38000,30,0.001
38000,30,0
38000,32,0.001
38000,30,0.001
38000,30,0
38000,32,0
38000,30,0.001
38000,32,0.001
38000,30,0.001
38000,32,0.001
38000,30,0.001
38000,31,0.001
38000,30,0.001
38000,21,0
38000,19,0
38000,30,0
38000,32,0.001
38000,31,0.001
38000,32,0.001
38000,30,0.001
38000,30,0.001
38000,30,0.001
38000,23,0
38000,30,0.001
38000,30,0.001
38000,30,0.001
38000,29,0.001
38000,30,0.001
38000,27,0
38000,30,0.001
38000,32,0.001
38000,25,0
38000,30,0.001
38000,29,0
38000,27,0
38000,30,0.001
38000,29,0.001
38000,29,0.003
38000,30,0.001
38000,30,0.001
38000,21,0
01
38000,30,0.001
38000,31,0.001
38000,29,0.001
38000,27,0
38000,30,0
38000,30,0.001
38000,32,0.001
38000,29,0
38000,32,0.001
38000,32,0.001
38000,30,0.001
38000,32,0.001
39000,30,0.001
39000,27,0.001
39000,32,0.001
39000,32,0.001
39000,21,0
39000,31,0.001
39000,30,0
39000,32,0.001
39000,29,0.001
39000,29,0.004
39000,30,0.001
39000,21,0
39000,32,0.001
39000,30,0.001
39000,32,0.001
39000,29,0.001
39000,32,0.001
39000,30,0.001
39000,32,0.001
39000,30,0.001
39000,29,0.001
39000,30,0.001
39000,30,0.001
39000,32,0.001
39000,25,0
39000,29,0
39000,23,0
39000,21,0
39000,32,0.001
39000,32,0.001
39000,21,0
39000,32,0.001
39000,32,0.001
39000,30,0.001
39000,25,0
39000,32,0.001
39000,29,0.001
39000,27,0
39000,29,0.001
39000,31,0.001
39000,27,0
39000,30,0.001
39000,32,0.001
39000,29,0.001
39000,30,0.001
39000,25,0.001
39000,30,0.001
39000,30,0.001
39000,30,0.001
39000,27,0
39000,30,0.001
39000,32,0.001
39000,30,0.001
39000,32,0.001
39000,32,0.001
39000,30,0.001
39000,29,0.001
39000,29,0.001
39000,32,0.001
39000,30,0
39000,19,0
39000,29,0.009
39000,27,0
39000,30,0.001
39000,30,0.001
39000,32,0.001
39000,30,0.004
39000,29,0.001
39000,32,0.001
39000,29,0.001
39000,32,0.001
39000,30,0.001
39000,19,0
39000,29,0
39000,30,0.001
39000,31,0.001
39000,32,0.001
39000,30,0.001
39000,30,0.001
39000,32,0.001
39000,31,0.001
39000,31,0.004
39000,30,0.001
39000,30,0.001
39000,32,0.001
39000,32,0.001
39000,30,0.001
39000,32,0.001
39000,30,0.001
